Date,Country,Confirmed,Recovered,Deceased,Total_Confirmed,Total_Recovered,Total_Deceased
2020-01-23,Ghana,0,0,0,0,0,0
2020-01-24,Ghana,0,0,0,0,0,0
2020-01-25,Ghana,0,0,0,0,0,0
2020-01-26,Ghana,0,0,0,0,0,0
2020-01-27,Ghana,0,0,0,0,0,0
2020-01-28,Ghana,0,0,0,0,0,0
2020-01-29,Ghana,0,0,0,0,0,0
2020-01-30,Ghana,0,0,0,0,0,0
2020-01-31,Ghana,0,0,0,0,0,0
2020-02-01,Ghana,0,0,0,0,0,0
2020-02-02,Ghana,0,0,0,0,0,0
2020-02-03,Ghana,0,0,0,0,0,0
2020-02-04,Ghana,0,0,0,0,0,0
2020-02-05,Ghana,0,0,0,0,0,0
2020-02-06,Ghana,0,0,0,0,0,0
2020-02-07,Ghana,0,0,0,0,0,0
2020-02-08,Ghana,0,0,0,0,0,0
2020-02-09,Ghana,0,0,0,0,0,0
2020-02-10,Ghana,0,0,0,0,0,0
2020-02-11,Ghana,0,0,0,0,0,0
2020-02-12,Ghana,0,0,0,0,0,0
2020-02-13,Ghana,0,0,0,0,0,0
2020-02-14,Ghana,0,0,0,0,0,0
2020-02-15,Ghana,0,0,0,0,0,0
2020-02-16,Ghana,0,0,0,0,0,0
2020-02-17,Ghana,0,0,0,0,0,0
2020-02-18,Ghana,0,0,0,0,0,0
2020-02-19,Ghana,0,0,0,0,0,0
2020-02-20,Ghana,0,0,0,0,0,0
2020-02-21,Ghana,0,0,0,0,0,0
2020-02-22,Ghana,0,0,0,0,0,0
2020-02-23,Ghana,0,0,0,0,0,0
2020-02-24,Ghana,0,0,0,0,0,0
2020-02-25,Ghana,0,0,0,0,0,0
2020-02-26,Ghana,0,0,0,0,0,0
2020-02-27,Ghana,0,0,0,0,0,0
2020-02-28,Ghana,0,0,0,0,0,0
2020-02-29,Ghana,0,0,0,0,0,0
2020-03-01,Ghana,0,0,0,0,0,0
2020-03-02,Ghana,0,0,0,0,0,0
2020-03-03,Ghana,0,0,0,0,0,0
2020-03-04,Ghana,0,0,0,0,0,0
2020-03-05,Ghana,0,0,0,0,0,0
2020-03-06,Ghana,0,0,0,0,0,0
2020-03-07,Ghana,0,0,0,0,0,0
2020-03-08,Ghana,0,0,0,0,0,0
2020-03-09,Ghana,0,0,0,0,0,0
2020-03-10,Ghana,0,0,0,0,0,0
2020-03-11,Ghana,0,0,0,0,0,0
2020-03-12,Ghana,0,0,0,0,0,0
2020-03-13,Ghana,0,0,0,0,0,0
2020-03-14,Ghana,3,0,0,3,0,0
2020-03-15,Ghana,3,0,0,6,0,0
2020-03-16,Ghana,0,0,0,6,0,0
2020-03-17,Ghana,1,0,0,7,0,0
2020-03-18,Ghana,0,0,0,7,0,0
2020-03-19,Ghana,4,0,0,11,0,0
2020-03-20,Ghana,5,0,0,16,0,0
2020-03-21,Ghana,3,0,1,19,0,1
2020-03-22,Ghana,4,0,0,23,0,1
2020-03-23,Ghana,4,0,1,27,0,2
2020-03-24,Ghana,26,0,0,53,0,2
2020-03-25,Ghana,40,0,2,93,0,4
2020-03-26,Ghana,39,1,0,132,1,4
2020-03-27,Ghana,5,1,0,137,2,4
2020-03-28,Ghana,4,0,1,141,2,5
2020-03-29,Ghana,11,0,0,152,2,5
2020-03-30,Ghana,0,0,0,152,2,5
2020-03-31,Ghana,9,29,0,161,31,5
2020-04-01,Ghana,34,0,0,195,31,5
2020-04-02,Ghana,9,0,0,204,31,5
2020-04-03,Ghana,1,0,0,205,31,5
2020-04-04,Ghana,0,0,0,205,31,5
2020-04-05,Ghana,9,0,0,214,31,5
2020-04-06,Ghana,0,0,0,214,31,5
2020-04-07,Ghana,73,0,0,287,31,5
2020-04-08,Ghana,26,3,1,313,34,6
2020-04-09,Ghana,65,-31,0,378,3,6
2020-04-10,Ghana,0,1,0,378,4,6
2020-04-11,Ghana,30,0,2,408,4,8
2020-04-12,Ghana,158,0,0,566,4,8
2020-04-13,Ghana,0,0,0,566,4,8
2020-04-14,Ghana,70,13,0,636,17,8
2020-04-15,Ghana,0,0,0,636,17,8
2020-04-16,Ghana,5,66,0,641,83,8
2020-04-17,Ghana,0,0,0,641,83,8
2020-04-18,Ghana,193,16,1,834,99,9
2020-04-19,Ghana,208,0,0,1042,99,9
2020-04-20,Ghana,0,0,0,1042,99,9
2020-04-21,Ghana,0,0,0,1042,99,9
2020-04-22,Ghana,112,0,0,1154,99,9
2020-04-23,Ghana,0,0,0,1154,99,9
2020-04-24,Ghana,125,35,1,1279,134,10
2020-04-25,Ghana,0,0,0,1279,134,10
2020-04-26,Ghana,271,21,1,1550,155,11
2020-04-27,Ghana,0,0,0,1550,155,11
2020-04-28,Ghana,121,33,5,1671,188,16
2020-04-29,Ghana,0,0,0,1671,188,16
2020-04-30,Ghana,403,24,1,2074,212,17
2020-05-01,Ghana,0,0,0,2074,212,17
2020-05-02,Ghana,95,17,1,2169,229,18
2020-05-03,Ghana,0,0,0,2169,229,18
2020-05-04,Ghana,550,65,0,2719,294,18
2020-05-05,Ghana,0,0,0,2719,294,18
2020-05-06,Ghana,372,0,0,3091,294,18
2020-05-07,Ghana,0,9,0,3091,303,18
2020-05-08,Ghana,921,20,0,4012,323,18
2020-05-09,Ghana,251,55,4,4263,378,22
2020-05-10,Ghana,0,0,0,4263,378,22
2020-05-11,Ghana,437,116,0,4700,494,22
2020-05-12,Ghana,427,0,0,5127,494,22
2020-05-13,Ghana,281,20,2,5408,514,24
2020-05-14,Ghana,122,160,0,5530,674,24
2020-05-15,Ghana,108,786,4,5638,1460,28
2020-05-16,Ghana,97,294,1,5735,1754,29
2020-05-17,Ghana,0,0,0,5735,1754,29
2020-05-18,Ghana,0,0,0,5735,1754,29
2020-05-19,Ghana,361,19,2,6096,1773,31
2020-05-20,Ghana,173,125,0,6269,1898,31
2020-05-21,Ghana,0,0,0,6269,1898,31
2020-05-22,Ghana,217,53,0,6486,1951,31
2020-05-23,Ghana,131,27,0,6617,1978,31
2020-05-24,Ghana,66,20,1,6683,1998,32
2020-05-25,Ghana,125,72,0,6808,2070,32
2020-05-26,Ghana,309,247,2,7117,2317,34
2020-05-27,Ghana,186,95,0,7303,2412,34
2020-05-28,Ghana,0,0,0,7303,2412,34
