Date,Country,Confirmed,Recovered,Deceased,Total_Confirmed,Total_Recovered,Total_Deceased
2020-01-23,India,0,0,0,0,0,0
2020-01-24,India,0,0,0,0,0,0
2020-01-25,India,0,0,0,0,0,0
2020-01-26,India,0,0,0,0,0,0
2020-01-27,India,0,0,0,0,0,0
2020-01-28,India,0,0,0,0,0,0
2020-01-29,India,0,0,0,0,0,0
2020-01-30,India,1,0,0,1,0,0
2020-01-31,India,0,0,0,1,0,0
2020-02-01,India,0,0,0,1,0,0
2020-02-02,India,1,0,0,2,0,0
2020-02-03,India,1,0,0,3,0,0
2020-02-04,India,0,0,0,3,0,0
2020-02-05,India,0,0,0,3,0,0
2020-02-06,India,0,0,0,3,0,0
2020-02-07,India,0,0,0,3,0,0
2020-02-08,India,0,0,0,3,0,0
2020-02-09,India,0,0,0,3,0,0
2020-02-10,India,0,0,0,3,0,0
2020-02-11,India,0,0,0,3,0,0
2020-02-12,India,0,0,0,3,0,0
2020-02-13,India,0,0,0,3,0,0
2020-02-14,India,0,0,0,3,0,0
2020-02-15,India,0,0,0,3,0,0
2020-02-16,India,0,3,0,3,3,0
2020-02-17,India,0,0,0,3,3,0
2020-02-18,India,0,0,0,3,3,0
2020-02-19,India,0,0,0,3,3,0
2020-02-20,India,0,0,0,3,3,0
2020-02-21,India,0,0,0,3,3,0
2020-02-22,India,0,0,0,3,3,0
2020-02-23,India,0,0,0,3,3,0
2020-02-24,India,0,0,0,3,3,0
2020-02-25,India,0,0,0,3,3,0
2020-02-26,India,0,0,0,3,3,0
2020-02-27,India,0,0,0,3,3,0
2020-02-28,India,0,0,0,3,3,0
2020-02-29,India,0,0,0,3,3,0
2020-03-01,India,0,0,0,3,3,0
2020-03-02,India,2,0,0,5,3,0
2020-03-03,India,0,0,0,5,3,0
2020-03-04,India,23,0,0,28,3,0
2020-03-05,India,2,0,0,30,3,0
2020-03-06,India,1,0,0,31,3,0
2020-03-07,India,3,0,0,34,3,0
2020-03-08,India,5,0,0,39,3,0
2020-03-09,India,4,0,0,43,3,0
2020-03-10,India,13,1,0,56,4,0
2020-03-11,India,6,0,1,62,4,1
2020-03-12,India,11,0,0,73,4,1
2020-03-13,India,9,0,1,82,4,2
2020-03-14,India,20,0,0,102,4,2
2020-03-15,India,11,9,0,113,13,2
2020-03-16,India,6,0,0,119,13,2
2020-03-17,India,23,1,1,142,14,3
2020-03-18,India,14,0,0,156,14,3
2020-03-19,India,38,1,1,194,15,4
2020-03-20,India,50,5,1,244,20,5
2020-03-21,India,86,3,-1,330,23,4
2020-03-22,India,66,4,3,396,27,7
2020-03-23,India,103,0,3,499,27,10
2020-03-24,India,37,13,0,536,40,10
2020-03-25,India,121,3,2,657,43,12
2020-03-26,India,70,2,8,727,45,20
2020-03-27,India,160,28,0,887,73,20
2020-03-28,India,100,11,4,987,84,24
2020-03-29,India,37,11,3,1024,95,27
2020-03-30,India,227,7,5,1251,102,32
2020-03-31,India,146,21,3,1397,123,35
2020-04-01,India,601,25,23,1998,148,58
2020-04-02,India,545,43,14,2543,191,72
2020-04-03,India,24,1,0,2567,192,72
2020-04-04,India,515,37,14,3082,229,86
2020-04-05,India,506,0,13,3588,229,99
2020-04-06,India,1190,146,37,4778,375,136
2020-04-07,India,533,46,14,5311,421,150
2020-04-08,India,605,85,28,5916,506,178
2020-04-09,India,809,114,48,6725,620,226
2020-04-10,India,873,154,20,7598,774,246
2020-04-11,India,848,195,42,8446,969,288
2020-04-12,India,759,111,43,9205,1080,331
2020-04-13,India,1248,101,27,10453,1181,358
2020-04-14,India,1034,178,35,11487,1359,393
2020-04-15,India,835,73,12,12322,1432,405
2020-04-16,India,1108,336,43,13430,1768,448
2020-04-17,India,922,273,38,14352,2041,486
2020-04-18,India,1370,422,35,15722,2463,521
2020-04-19,India,1893,391,38,17615,2854,559
